"name","price","originalPrice","discount","rating","reviewCount","image","images","category","sizes","colors","badge","compatibleBikes","description","specifications","inStock","stockQuantity","createdAt","updatedAt"
"Lumen LED headlight",89.9,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1098013/fotos/1944n4.jpg","https://puigusa.com/uploads/1250x1000p/products/1098013/fotos/1944n4.jpg","Lights","","","bestseller","Honda CB350|Royal Enfield Classic 350|Royal Enfield Hunter 350","LED headlight – Lumen series","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Beam 2.0 Auxiliary Lights",67,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1105355/fotos/20755n.jpg","https://puigusa.com/uploads/1250x1000p/products/1105355/fotos/20755n.jpg","Lights","","","discount","Royal Enfield Classic 350|TVS Apache RTR 160|Honda CB350","Beam 2.0 auxiliary lights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Basic Off-Road stand support",49,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600321/fotos/6289n.jpg","https://puigusa.com/uploads/1250x1000p/products/600321/fotos/6289n.jpg","Stands","","","new","TVS Apache RTR 160|Royal Enfield Classic 350|Bajaj Pulsar NS200","Basic off-road stand support","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Short Bar end weights with rim",41,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600378/fotos/8160n.JPG","https://puigusa.com/uploads/1250x1000p/products/600378/fotos/8160n.JPG","Bar Ends","","","new","Bajaj Pulsar NS200|KTM Duke 390|TVS Apache RTR 160","Short bar end weights with rim","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview Mirror Aileron",145,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/09/27/asPg6tSEo9XMcZ2y4OdSh0uOdW5bndm1hng5jRlk.jpg","https://puigusa.com/uploads/350x250e/2024/09/27/asPg6tSEo9XMcZ2y4OdSh0uOdW5bndm1hng5jRlk.jpg","Mirrors","","","discount","Royal Enfield Hunter 350|Yamaha R15|Royal Enfield Classic 350","Aileron aerodynamic mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Spools",18,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/11/18/QecTC4IHbu3PXnj5FYufH01qabOeDQBWw9AaSlcb.jpg","https://puigusa.com/uploads/350x250e/2024/11/18/QecTC4IHbu3PXnj5FYufH01qabOeDQBWw9AaSlcb.jpg","Spools","","","discount","Honda CB350|TVS Apache RTR 160|Bajaj Pulsar NS200","Motorcycle spools","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Protective Spool",22,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600098/fotos/7184n.JPG","https://puigusa.com/uploads/1250x1000p/products/600098/fotos/7184n.JPG","Spools","","","bestseller","Yamaha R15|Royal Enfield Hunter 350|Bajaj Pulsar NS200","Protective spool accessory","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Plug-Oil",20,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/12/05/y0kPNCPlKRy1niHYDBWdka1qtD5UJgrspofqinec.jpg","https://puigusa.com/uploads/350x250e/2024/12/05/y0kPNCPlKRy1niHYDBWdka1qtD5UJgrspofqinec.jpg","Engine Accessories","","","new","Royal Enfield Classic 350|Royal Enfield Hunter 350|Yamaha R15","Standard engine oil plug","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Led flasher relays",12,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1097161/fotos/4822n.JPG","https://puigusa.com/uploads/1250x1000p/products/1097161/fotos/4822n.JPG","Turn Lights","","","bestseller","KTM Duke 390|Bajaj Pulsar NS200|TVS Apache RTR 160","LED flasher relays","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Shoe Protector",5,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1108106/fotos/21338n4.jpg","https://puigusa.com/uploads/1250x1000p/products/1108106/fotos/21338n4.jpg","Accessories","","","new","Royal Enfield Hunter 350|TVS Apache RTR 160|Bajaj Pulsar NS200","Shoe protector accessory","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rear Bag",30,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1113170/fotos/22059n5.jpg","https://puigusa.com/uploads/1250x1000p/products/1113170/fotos/22059n5.jpg","Bags","","","bestseller","KTM Duke 390|Royal Enfield Classic 350|Honda CB350","Rear motorcycle bag","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview Mirror Monaco",65,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1099242/fotos/3668n2.jpg","https://puigusa.com/uploads/1250x1000p/products/1099242/fotos/3668n2.jpg","Mirrors","","","bestseller","Honda CB350|TVS Apache RTR 160|Bajaj Pulsar NS200","Monaco rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Risers",25.73,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1099393/fotos/3671n.jpg","https://puigusa.com/uploads/1250x1000p/products/1099393/fotos/3671n.jpg","Handlebars","","","discount","Honda CB350|Royal Enfield Hunter 350|Royal Enfield Classic 350","Handlebar risers","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Mist Auxiliary Lights",0,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/10060004/fotos/22331n.jpg","https://puigusa.com/uploads/1250x1000p/products/10060004/fotos/22331n.jpg","Lights","","","new","Royal Enfield Classic 350|KTM Duke 390|TVS Apache RTR 160","Mist auxiliary lights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Turn Lights Radiant",23,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1111428/fotos/21899n.jpg","https://puigusa.com/uploads/1250x1000p/products/1111428/fotos/21899n.jpg","Turn Lights","","","new","Royal Enfield Classic 350|Royal Enfield Hunter 350|Bajaj Pulsar NS200","Radiant turn lights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Turn signal",63,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600433/fotos/9315n2.jpg","https://puigusa.com/uploads/1250x1000p/products/600433/fotos/9315n2.jpg","Turn Lights","","","new","KTM Duke 390|TVS Apache RTR 160|Honda CB350","Standard motorcycle turn signal","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Curve Turn Lights",54,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600414/fotos/9151n2.jpg","https://puigusa.com/uploads/1250x1000p/products/600414/fotos/9151n2.jpg","Turn Lights","","","discount","Bajaj Pulsar NS200|TVS Apache RTR 160|Royal Enfield Hunter 350","Curved turn lights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Bladed Mirror",4.99,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/10062491/fotos/22668n.jpg","https://puigusa.com/uploads/1250x1000p/products/10062491/fotos/22668n.jpg","Mirrors","","","new","KTM Duke 390|Bajaj Pulsar NS200|Honda CB350","Bladed style rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview mirror Hypernaked",78,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1095889/fotos/9883n.jpg","https://puigusa.com/uploads/1250x1000p/products/1095889/fotos/9883n.jpg","Mirrors","","","discount","Royal Enfield Classic 350|KTM Duke 390|Honda CB350","Hypernaked rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Plug-Oil Hi-Tech",22,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600290/fotos/6156n.jpg","https://puigusa.com/uploads/1250x1000p/products/600290/fotos/6156n.jpg","Engine Accessories","","","discount","Yamaha R15|KTM Duke 390|TVS Apache RTR 160","Hi-tech engine oil plug","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Hi-tech Handlebar",70,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600303/fotos/6242n.jpg","https://puigusa.com/uploads/1250x1000p/products/600303/fotos/6242n.jpg","Handlebars","","","new","Royal Enfield Classic 350|Royal Enfield Hunter 350|Honda CB350","Hi-tech motorcycle handlebar","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Pullback Risers",63,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1110558/fotos/21750n.jpg","https://puigusa.com/uploads/1250x1000p/products/1110558/fotos/21750n.jpg","Handlebars","","","bestseller","Royal Enfield Classic 350|Royal Enfield Hunter 350|TVS Apache RTR 160","Pullback handlebar risers","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Puig Hi-Tech Parts Tent",149,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1108869/fotos/21447n8.jpg","https://puigusa.com/uploads/1250x1000p/products/1108869/fotos/21447n8.jpg","Apparel","","","bestseller","Royal Enfield Hunter 350|Honda CB350|Royal Enfield Classic 350","Puig branded tent","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Bar Ends Longs",12,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600051/fotos/5618n.jpg","https://puigusa.com/uploads/1250x1000p/products/600051/fotos/5618n.jpg","Bar Ends","","","discount","KTM Duke 390|TVS Apache RTR 160|Royal Enfield Classic 350","Long bar end weights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview Mirror Z3",25.4,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1111157/fotos/21822n.jpg","https://puigusa.com/uploads/1250x1000p/products/1111157/fotos/21822n.jpg","Mirrors","","","bestseller","Bajaj Pulsar NS200|Yamaha R15|Honda CB350","Z3 rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Back Mirror MP2",36,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/09/27/2m7HOAuQpD6Czeudsj1fPQXZP9cceW2M9s0r71BM.jpg","https://puigusa.com/uploads/350x250e/2024/09/27/2m7HOAuQpD6Czeudsj1fPQXZP9cceW2M9s0r71BM.jpg","Mirrors","","","new","Yamaha R15|Royal Enfield Hunter 350|Bajaj Pulsar NS200","MP2 back mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Crono Mirror",9.99,"",0,0,0,"https://puigusa.com/uploads/350x250e/2025/12/03/Q6pvfnSBq6xjCOjSrCjI9EzYU6fJh1UfZO5uo3Pb.jpg","https://puigusa.com/uploads/350x250e/2025/12/03/Q6pvfnSBq6xjCOjSrCjI9EzYU6fJh1UfZO5uo3Pb.jpg","Mirrors","","","bestseller","Yamaha R15|KTM Duke 390|TVS Apache RTR 160","Crono style mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rear Brake Fluid Reservoir Cover",14,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1110217/fotos/21718r.jpg","https://puigusa.com/uploads/1250x1000p/products/1110217/fotos/21718r.jpg","Brake Accessories","","","discount","Honda CB350|TVS Apache RTR 160|Bajaj Pulsar NS200","Rear brake fluid reservoir protective cover","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Engine Oil Plug Track",24,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1100988/fotos/20340n.jpg","https://puigusa.com/uploads/1250x1000p/products/1100988/fotos/20340n.jpg","Engine Accessories","","","new","TVS Apache RTR 160|Royal Enfield Classic 350|Honda CB350","Track series engine oil plug","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Pin Turn Lights",34,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1098156/fotos/3155n.jpg","https://puigusa.com/uploads/1250x1000p/products/1098156/fotos/3155n.jpg","Turn Lights","","","discount","KTM Duke 390|Royal Enfield Classic 350|TVS Apache RTR 160","Pin style turn lights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rear stand for twin swings arms",49,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600229/fotos/4322n.jpg","https://puigusa.com/uploads/1250x1000p/products/600229/fotos/4322n.jpg","Stands","","","discount","Royal Enfield Classic 350|Royal Enfield Hunter 350|Yamaha R15","Rear stand for twin swingarms","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Jacket",56,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1096421/fotos/9863n.jpg","https://puigusa.com/uploads/1250x1000p/products/1096421/fotos/9863n.jpg","Apparel","","","bestseller","Royal Enfield Classic 350|KTM Duke 390|Royal Enfield Hunter 350","Jacket merchandise","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Bar Ends Thruster",17.64,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/09/27/t8ZkunYHf3EFN6UV83NnrtRrRWRiJYoAx3BP7rnm.jpg","https://puigusa.com/uploads/350x250e/2024/09/27/t8ZkunYHf3EFN6UV83NnrtRrRWRiJYoAx3BP7rnm.jpg","Bar Ends","","","discount","Yamaha R15|Royal Enfield Classic 350|TVS Apache RTR 160","Thruster style bar ends","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview mirror GTI",120,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1097839/fotos/015dn.jpg","https://puigusa.com/uploads/1250x1000p/products/1097839/fotos/015dn.jpg","Mirrors","","","discount","Bajaj Pulsar NS200|Royal Enfield Classic 350|TVS Apache RTR 160","GTI rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Back Mirror Legacy",12.2,"",0,0,0,"https://puigusa.com/uploads/350x250e/2025/03/13/oz0Cy9II2M5ptcoZkKh79UD0YShbnsTsZfzfbaoG.jpg","https://puigusa.com/uploads/350x250e/2025/03/13/oz0Cy9II2M5ptcoZkKh79UD0YShbnsTsZfzfbaoG.jpg","Mirrors","","","discount","Royal Enfield Classic 350|Yamaha R15|Royal Enfield Hunter 350","Legacy back mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rear Brake Fluid Tank Cap",19.64,"",0,0,0,"https://puigusa.com/uploads/350x250e/2025/02/25/uTSZ6Ie04vhiFhilSZITG0OrCCv0CAABOPd1fjMv.jpg","https://puigusa.com/uploads/350x250e/2025/02/25/uTSZ6Ie04vhiFhilSZITG0OrCCv0CAABOPd1fjMv.jpg","Brake Accessories","","","new","Bajaj Pulsar NS200|Honda CB350|Royal Enfield Classic 350","Rear brake fluid tank cap","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Stand Wheel Lock",62.93,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600304/fotos/6071n.jpg","https://puigusa.com/uploads/1250x1000p/products/600304/fotos/6071n.jpg","Stands","","","bestseller","Bajaj Pulsar NS200|Royal Enfield Classic 350|Royal Enfield Hunter 350","Wheel lock stand","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Vest",48,"",0,0,0,"https://puigusa.com/uploads/350x250e/2025/01/16/FIxYsIIlAGwKR9LeJLPC51XmmnYwi3HJ0dR6HpUB.jpg","https://puigusa.com/uploads/350x250e/2025/01/16/FIxYsIIlAGwKR9LeJLPC51XmmnYwi3HJ0dR6HpUB.jpg","Apparel","","","discount","Royal Enfield Hunter 350|KTM Duke 390|Yamaha R15","Motorcycle riding vest","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"hoodie",33,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1101975/fotos/3746n2.jpg","https://puigusa.com/uploads/1250x1000p/products/1101975/fotos/3746n2.jpg","Apparel","","","bestseller","Yamaha R15|Bajaj Pulsar NS200|TVS Apache RTR 160","Hoodie merchandise","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview mirror Hi-Tech IV",52,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600345/fotos/6994n4.jpg","https://puigusa.com/uploads/1250x1000p/products/600345/fotos/6994n4.jpg","Mirrors","","","bestseller","Honda CB350|TVS Apache RTR 160|Bajaj Pulsar NS200","Hi-Tech IV rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Rearview Mirror Top-Tech I",104,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1106051/fotos/21125n.jpg","https://puigusa.com/uploads/1250x1000p/products/1106051/fotos/21125n.jpg","Mirrors","","","new","Royal Enfield Hunter 350|Honda CB350|Royal Enfield Classic 350","Top-Tech I rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Mirror Hole Screw Plug",8,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/09/27/8JPaeTcsidybZGkPY96dLdeUhY4bBlN7TItHqk71.jpg","https://puigusa.com/uploads/350x250e/2024/09/27/8JPaeTcsidybZGkPY96dLdeUhY4bBlN7TItHqk71.jpg","Mirrors","","","new","Bajaj Pulsar NS200|Yamaha R15|TVS Apache RTR 160","Mirror hole screw plug","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Clutch fluid tank cap",19.64,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/09/27/ERfUYnr6rUZ0qamNidO3SOkTrKhFhk76kFdjnOgX.jpg","https://puigusa.com/uploads/350x250e/2024/09/27/ERfUYnr6rUZ0qamNidO3SOkTrKhFhk76kFdjnOgX.jpg","Brake Accessories","","","new","KTM Duke 390|Yamaha R15|TVS Apache RTR 160","Clutch fluid tank cap accessory","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Led Lumen Z Headlight",109,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1108196/fotos/21346n3.jpg","https://puigusa.com/uploads/1250x1000p/products/1108196/fotos/21346n3.jpg","Lights","","","discount","KTM Duke 390|TVS Apache RTR 160|Royal Enfield Classic 350","Lumen Z LED headlight","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Led License Light Angle",12,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1104792/fotos/20768n4.jpg","https://puigusa.com/uploads/1250x1000p/products/1104792/fotos/20768n4.jpg","License Lights","","","new","Royal Enfield Classic 350|Yamaha R15|TVS Apache RTR 160","LED license light angle","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"LED License Light MIG",9,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600200/fotos/4646n2.JPG","https://puigusa.com/uploads/1250x1000p/products/600200/fotos/4646n2.JPG","License Lights","","","new","Royal Enfield Classic 350|Bajaj Pulsar NS200|KTM Duke 390","LED license light MIG","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"LED License Light PLA",16,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600253/fotos/5577n.JPG","https://puigusa.com/uploads/1250x1000p/products/600253/fotos/5577n.JPG","License Lights","","","new","Honda CB350|Royal Enfield Classic 350|Royal Enfield Hunter 350","LED license light PLA","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Base Park & Move For Centerstand",79.9,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1096586/fotos/9974n.jpg","https://puigusa.com/uploads/1250x1000p/products/1096586/fotos/9974n.jpg","Stands","","","new","Yamaha R15|Honda CB350|TVS Apache RTR 160","Base park and move for centerstand","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Racing Grips",43,"",0,0,0,"https://puigusa.com/uploads/350x250e/2024/11/13/dyPxpcVe1MmPY4WWMcBTfEKEwsjXue9nO9yOdojV.jpg","https://puigusa.com/uploads/350x250e/2024/11/13/dyPxpcVe1MmPY4WWMcBTfEKEwsjXue9nO9yOdojV.jpg","Grips","","","bestseller","Yamaha R15|KTM Duke 390|Royal Enfield Hunter 350","Racing style handle grips","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Basic Grips",17,"",0,0,0,"https://puigusa.com/uploads/350x250e/2025/01/21/wxhzffldpQD8x6qluYWG6KjBgPS49BDH3y8PDn5R.jpg","https://puigusa.com/uploads/350x250e/2025/01/21/wxhzffldpQD8x6qluYWG6KjBgPS49BDH3y8PDn5R.jpg","Grips","","","discount","Royal Enfield Hunter 350|TVS Apache RTR 160|Bajaj Pulsar NS200","Basic motorcycle grips","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Back mirror Bond",54,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1109806/fotos/21633n3.jpg","https://puigusa.com/uploads/1250x1000p/products/1109806/fotos/21633n3.jpg","Mirrors","","","discount","Royal Enfield Classic 350|TVS Apache RTR 160|Royal Enfield Hunter 350","Bond series rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"MP25 Mirror",6.99,"",0,0,0,"https://puigusa.com/uploads/350x250e/2025/09/22/aNq3TbsyhO11S9MIkI2uxRlkqNs2WFVOPetUREhR.jpg","https://puigusa.com/uploads/350x250e/2025/09/22/aNq3TbsyhO11S9MIkI2uxRlkqNs2WFVOPetUREhR.jpg","Mirrors","","","bestseller","Honda CB350|Royal Enfield Hunter 350|Bajaj Pulsar NS200","MP25 rearview mirror","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Turn Lights Dart",29,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1110711/fotos/21785n.jpg","https://puigusa.com/uploads/1250x1000p/products/1110711/fotos/21785n.jpg","Turn Lights","","","bestseller","TVS Apache RTR 160|Bajaj Pulsar NS200|Royal Enfield Classic 350","Dart style turn lights","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Infinite Turn Signals",8.99,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/10062387/fotos/22598n.jpg","https://puigusa.com/uploads/1250x1000p/products/10062387/fotos/22598n.jpg","Turn Lights","","","new","TVS Apache RTR 160|Honda CB350|Royal Enfield Classic 350","Infinite LED turn signals","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"LED License Light ALU",31,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/600254/fotos/5565n.JPG","https://puigusa.com/uploads/1250x1000p/products/600254/fotos/5565n.JPG","License Lights","","","discount","Royal Enfield Classic 350|Royal Enfield Hunter 350|Yamaha R15","LED license light ALU","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
"Polo",21,"",0,0,0,"https://puigusa.com/uploads/1250x1000p/products/1113167/fotos/22064n.jpg","https://puigusa.com/uploads/1250x1000p/products/1113167/fotos/22064n.jpg","Apparel","","","new","KTM Duke 390|TVS Apache RTR 160|Royal Enfield Hunter 350","Polo t-shirt merchandise","{}",false,0,"2026-03-02T20:53:40.631Z","2026-03-02T20:53:40.631Z"
